PlayerName,Affiliation,League,Age,Position,Games Played,Market Value (Euros),Last Updated Date,Highest Market Value (Euros),Highest Market Value Date
Joaquin Fernandez,Real Valladolid,LaLiga,23,Defender ,1,3000000,"Last update: Jun 11, 2019",3000000,06/11/2019
Jordi Masip,Real Valladolid,LaLiga,30,Goalkeeper,17,6000000,"Last update: Jun 11, 2019",6000000,12/21/2018
Jorge de Frutos,Real Valladolid,LaLiga,22,Forward ,0,5000000,"Last update: Jun 29, 2019",5000000,6/29/2019
Kiko Olivas,Real Valladolid,LaLiga,31,Defender ,1,2000000,"Last update: Jun 11, 2019",2000000,06/11/2019
Luismi,Real Valladolid,LaLiga,27,Midfielder ,4,700000,"Last update: Jun 11, 2019",700000,5/30/2018
Michel,Real Valladolid,LaLiga,31,Midfielder ,1,2000000,"Last update: Jun 11, 2019",4000000,01/11/2013
Mohammed Salisu,Real Valladolid,LaLiga,20,Defender ,1,2500000,"Last update: Sep 10, 2019",2500000,09/10/2019
Nacho Martinez,Real Valladolid,LaLiga,30,Defender ,0,5000000,"Last update: Jun 11, 2019",5000000,06/11/2019
Oscar Plano,Real Valladolid,LaLiga,28,Forward ,3,4000000,"Last update: Jun 11, 2019",4000000,06/11/2019
Pablo Hervias,Real Valladolid,LaLiga,26,Forward ,1,700000,"Last update: Jun 11, 2019",800000,5/30/2018
Pedro Porro,Real Valladolid,LaLiga,20,Defender ,0,10000000,"Last update: Jun 11, 2019",10000000,12/21/2018
Ruben Alcaraz,Real Valladolid,LaLiga,28,Midfielder ,0,10000000,"Last update: Jun 11, 2019",10000000,12/21/2018
Sandro Ramirez,Real Valladolid,LaLiga,24,Forward ,1,4000000,"Last update: Jun 11, 2019",10000000,06/05/2017
Sergi Guardiola,Real Valladolid,LaLiga,28,Forward ,3,5000000,"Last update: Jun 11, 2019",7500000,07/12/2018
Stiven Plaza,Real Valladolid,LaLiga,20,Forward ,1,1500000,"Last update: Sep 10, 2019",2000000,2/28/2019
Toni Villa,Real Valladolid,LaLiga,24,Forward ,0,4000000,"Last update: Jun 11, 2019",6000000,12/21/2018
Waldo Rubio,Real Valladolid,LaLiga,24,Forward ,0,1000000,"Last update: Jun 11, 2019",1000000,06/11/2019
Alaixys Romao,Reims,Ligue 1,35,Midfielder ,0,500000,"Last update: Jun 3, 2019",4000000,02/02/2012
Anastasios Donis,Reims,Ligue 1,23,Forward ,0,4000000,"Last update: Jun 5, 2019",4000000,12/18/2018
Arber Zeneli,Reims,Ligue 1,24,Forward ,17,6000000,"Last update: Jun 3, 2019",6000000,12/28/2018
Axel Disasi,Reims,Ligue 1,21,Defender ,0,3500000,"Last update: Sep 27, 2019",3500000,9/27/2019
Boulaye Dia,Reims,Ligue 1,23,Forward ,3,3500000,"Last update: Sep 27, 2019",3500000,9/27/2019
Dario Maresic,Reims,Ligue 1,20,Defender ,0,3000000,"Last update: Jun 3, 2019",4000000,6/14/2018
Dereck Kutesa,Reims,Ligue 1,21,Midfielder ,0,1750000,"Last update: Jun 4, 2019",1750000,06/04/2019
Ghislain Konan,Reims,Ligue 1,23,Defender ,0,4000000,"Last update: Sep 27, 2019",5000000,12/17/2018
Gregory Berthier,Reims,Ligue 1,24,Midfielder ,7,600000,"Last update: Jun 27, 2019",800000,3/20/2017
Hassane Kamara,Reims,Ligue 1,25,Defender ,1,2500000,"Last update: Sep 27, 2019",2500000,9/27/2019
Hyun-jun Suk,Reims,Ligue 1,28,Forward ,1,3500000,"Last update: Jun 3, 2019",4000000,2/24/2016
Lenny Vallier,Reims,Ligue 1,20,Defender ,0,300000,"Last update: Jun 28, 2019",300000,6/28/2019
Marshall Munetsi,Reims,Ligue 1,23,Defender ,0,550000,"Last update: Jun 26, 2019",550000,6/26/2019
Mathieu Cafaro,Reims,Ligue 1,22,Midfielder ,0,7500000,"Last update: Jun 3, 2019",7500000,06/03/2019
Moreto Cassama,Reims,Ligue 1,21,Midfielder ,0,350000,"Last update: Jun 3, 2019",350000,6/29/2018
Moussa Doumbia,Reims,Ligue 1,25,Forward ,1,2000000,"Last update: Jun 3, 2019",2000000,06/03/2019
Nathanael Mbuku,Reims,Ligue 1,17,Forward ,0,1000000,"Last update: Sep 27, 2019",,
Nicolas Lemaître,Reims,Ligue 1,22,Goalkeeper,1,400000,"Last update: Sep 27, 2019",400000,9/27/2019
Nolan Mbemba,Reims,Ligue 1,24,Midfielder ,0,750000,"Last update: Jun 3, 2019",750000,06/03/2019
Predrag Rajkovic,Reims,Ligue 1,24,Goalkeeper,6,5000000,"Last update: Sep 27, 2019",5000000,9/27/2019
Remi Oudin,Reims,Ligue 1,23,Forward ,1,11000000,"Last update: Jun 3, 2019",11000000,06/03/2019
Sambou Sissoko,Reims,Ligue 1,20,Midfielder ,0,500000,"Last update: Jun 3, 2019",500000,06/03/2019
Thomas Foket,Reims,Ligue 1,25,Defender ,0,6000000,"Last update: Jun 3, 2019",6000000,03/07/2019
Timothe Nkada,Reims,Ligue 1,20,Forward ,0,150000,"Last update: Jun 3, 2019",,
Tristan Dingome,Reims,Ligue 1,28,Midfielder ,0,2500000,"Last update: Jun 3, 2019",2500000,06/03/2019
Virgile Pinson,Reims,Ligue 1,23,Forward ,0,150000,"Last update: Sep 27, 2019",150000,9/27/2019
Xavier Chavalerin,Reims,Ligue 1,28,Midfielder ,1,4000000,"Last update: Jun 3, 2019",4000000,03/07/2019
Yehvann Diouf,Reims,Ligue 1,20,Goalkeeper,0,300000,"Last update: Jun 27, 2019",300000,01/08/2019
Yunis Abdelhamid,Reims,Ligue 1,32,Defender ,1,2500000,"Last update: Jun 3, 2019",2500000,06/03/2019
Aderllan Santos,Rio Ave FC,Liga NOS,30,Defender ,0,2500000,"Last update: Jun 1, 2019",7500000,2/17/2015
Bruno Moreira,Rio Ave FC,Liga NOS,32,Forward ,3,500000,"Last update: Jun 7, 2019",2750000,2/24/2016
Carlos Mane,Rio Ave FC,Liga NOS,25,Forward ,1,1750000,"Last update: Jun 12, 2019",8000000,07/01/2015
Diego Lopes,Rio Ave FC,Liga NOS,25,Midfielder ,1,1000000,"Last update: Jun 7, 2019",4000000,07/01/2015
Diogo Figueiras,Rio Ave FC,Liga NOS,28,Defender ,0,1000000,"Last update: Jun 7, 2019",3500000,07/01/2015
Filipe Augusto,Rio Ave FC,Liga NOS,26,Midfielder ,3,1000000,"Last update: Jun 7, 2019",2000000,07/02/2013
Gabrielzinho,Rio Ave FC,Liga NOS,23,Midfielder ,0,800000,"Last update: Jun 7, 2019",800000,01/11/2019
Junio,Rio Ave FC,Liga NOS,22,Contract expires:,0,400000,"Last update: Jun 7, 2019",500000,10/30/2017
Lucas Piazon,Rio Ave FC,Liga NOS,25,Forward ,0,1500000,"Last update: Jun 6, 2019",7500000,01/05/2012
Matheus Reis,Rio Ave FC,Liga NOS,24,Defender ,0,600000,"Last update: Jun 7, 2019",800000,12/07/2017
Mehdi Taremi,Rio Ave FC,Liga NOS,27,Forward ,4,2500000,"Last update: Oct 11, 2019",2500000,10/11/2019
Messias,Rio Ave FC,Liga NOS,25,Defender ,0,800000,"Last update: Jun 7, 2019",800000,5/23/2018
Nadjack,Rio Ave FC,Liga NOS,25,Defender ,0,600000,"Last update: Jun 7, 2019",700000,01/11/2019
Nelson Monte,Rio Ave FC,Liga NOS,24,Defender ,0,1750000,"Last update: Jun 7, 2019",2000000,6/13/2018
Nikola Jambor,Rio Ave FC,Liga NOS,24,Midfielder ,0,500000,"Last update: Jun 7, 2019",600000,7/15/2016
Nuno Santos,Rio Ave FC,Liga NOS,24,Midfielder ,1,1500000,"Last update: Oct 11, 2019",1500000,10/11/2019
Paulo Vitor,Rio Ave FC,Liga NOS,31,Goalkeeper,3,200000,"Last update: Jun 7, 2019",400000,6/29/2018
Pawel Kieszek,Rio Ave FC,Liga NOS,35,Goalkeeper,13,400000,"Last update: Jun 29, 2019",1750000,07/01/2015
Pedro Amaral,Rio Ave FC,Liga NOS,22,Defender ,0,800000,"Last update: May 21, 2019",1100000,02/01/2019
Ronan,Rio Ave FC,Liga NOS,24,Forward ,1,200000,"Last update: Jun 7, 2019",200000,2/22/2017
Tarantini,Rio Ave FC,Liga NOS,36,Midfielder ,1,200000,"Last update: Jun 7, 2019",2200000,07/02/2013
Toni Borevkovic,Rio Ave FC,Liga NOS,22,Defender ,0,1000000,"Last update: Jun 7, 2019",1000000,06/07/2019
Anas Tahiri,RKC Waalwijk,Eredivisie,24,Midfielder ,1,700000,"Last update: Sep 19, 2019",700000,9/19/2019
Clint Leemans,RKC Waalwijk,Eredivisie,24,Midfielder ,2,700000,"Last update: Sep 19, 2019",2000000,06/12/2018
Daan Rienstra,RKC Waalwijk,Eredivisie,27,Midfielder ,0,350000,"Last update: Sep 19, 2019",350000,9/19/2019
Darren Maatsen,RKC Waalwijk,Eredivisie,28,Forward ,1,350000,"Last update: Jul 3, 2019",400000,06/07/2017
Dean van der Sluys,RKC Waalwijk,Eredivisie,24,Defender ,0,350000,"Last update: Jul 3, 2019",350000,07/03/2019
Dylan Seys,RKC Waalwijk,Eredivisie,23,Forward ,0,500000,"Last update: Sep 19, 2019",700000,07/03/2019
Dylan Vente,RKC Waalwijk,Eredivisie,20,Forward ,0,800000,"Last update: Sep 19, 2019",1000000,1/17/2018
Etienne Vaessen,RKC Waalwijk,Eredivisie,24,Goalkeeper,29,400000,"Last update: Jul 3, 2019",400000,07/03/2019
Fabian Sporkslede,RKC Waalwijk,Eredivisie,26,Defender ,0,400000,"Last update: Jun 12, 2019",450000,12/28/2018
Hannes Delcroix,RKC Waalwijk,Eredivisie,20,Defender ,1,350000,"Last update: Sep 19, 2019",350000,9/19/2019
Hans Mulder,RKC Waalwijk,Eredivisie,32,Midfielder ,0,200000,"Last update: Jul 3, 2019",500000,1/17/2013
Henrico Drost,RKC Waalwijk,Eredivisie,32,Defender ,0,200000,"Last update: Jul 3, 2019",600000,6/17/2013
Ingo van Weert,RKC Waalwijk,Eredivisie,25,Defender ,1,150000,"Last update: Jul 3, 2019",250000,9/26/2013
Jurien Gaari,RKC Waalwijk,Eredivisie,25,Defender ,0,450000,"Last update: Jul 3, 2019",450000,07/03/2019
Kees Heemskerk,RKC Waalwijk,Eredivisie,28,Goalkeeper,7,200000,"Last update: Jul 3, 2019",200000,07/03/2019
Kevin Vermeulen,RKC Waalwijk,Eredivisie,29,Midfielder ,1,250000,"Last update: Jul 3, 2019",600000,06/07/2017
Lars Nieuwpoort,RKC Waalwijk,Eredivisie,25,Defender ,0,250000,"Last update: Jun 12, 2019",300000,12/28/2018
Lennerd Daneels,RKC Waalwijk,Eredivisie,21,Forward ,0,100000,"Last update: Jul 3, 2019",100000,1/21/2019
Mario Bilate,RKC Waalwijk,Eredivisie,28,Forward ,0,400000,"Last update: Jul 3, 2019",400000,07/03/2019
Melle Meulensteen,RKC Waalwijk,Eredivisie,20,Defender ,2,350000,"Last update: Jul 3, 2019",350000,07/03/2019
Mike Grim,RKC Waalwijk,Eredivisie,23,Goalkeeper,0,25000,"Last update: Sep 19, 2019",25000,1/17/2015
Nando Nostlinger,RKC Waalwijk,Eredivisie,21,Position:                            Attacking Midfield,2,100000,"Last update: Jul 3, 2019",,
Nikki Baggerman,RKC Waalwijk,Eredivisie,22,Midfielder ,2,175000,"Last update: Jul 3, 2019",175000,07/03/2019
Paul Quasten,RKC Waalwijk,Eredivisie,34,Defender ,1,150000,"Last update: Jul 3, 2019",450000,08/05/2008
Said Bakari,RKC Waalwijk,Eredivisie,25,Forward ,1,75000,"Last update: Jul 3, 2019",100000,03/01/2018
Stanley Elbers,RKC Waalwijk,Eredivisie,27,Forward ,1,500000,"Last update: Jun 12, 2019",900000,06/07/2017
Stijn Spierings,RKC Waalwijk,Eredivisie,23,Midfielder ,0,650000,"Last update: Sep 19, 2019",650000,9/19/2019
Sylla Sow,RKC Waalwijk,Eredivisie,23,Forward ,2,500000,"Last update: Jul 3, 2019",500000,07/03/2019
Aleksandr Dolgov,Rostov,Premier Liga,21,Forward ,0,350000,"Last update: Jun 14, 2019",350000,6/14/2019
Aleksandr Saplinov,Rostov,Premier Liga,22,Forward ,1,800000,"Last update: Sep 10, 2019",800000,09/10/2019
Aleksey Ionov,Rostov,Premier Liga,30,Forward ,4,3500000,"Last update: Jun 14, 2019",7000000,2/23/2015
Aleksey Kozlov,Rostov,Premier Liga,32,Defender ,0,1000000,"Last update: Jun 14, 2019",7000000,3/28/2014
Arseni Logashov,Rostov,Premier Liga,28,Defender ,0,1500000,"Last update: Jun 14, 2019",3000000,7/31/2014
Baktiyar Zaynutdinov,Rostov,Premier Liga,21,Midfielder ,1,1200000,"Last update: Jun 14, 2019",1200000,12/28/2018
Bjorn Sigurdarson,Rostov,Premier Liga,28,Forward ,2,2750000,"Last update: Jun 14, 2019",3000000,09/09/2012
Danil Glebov,Rostov,Premier Liga,20,Midfielder ,0,700000,"Last update: Jun 14, 2019",700000,6/14/2019
Danila Proshlyakov,Rostov,Premier Liga,19,Forward ,1,350000,"Last update: Jun 14, 2019",350000,6/14/2019
Danila Vedernikov,Rostov,Premier Liga,18,Defender ,0,125000,"Last update: Jun 14, 2019",125000,6/14/2019
Dennis Hadzikadunic,Rostov,Premier Liga,21,Defender ,0,800000,"Last update: Jun 14, 2019",800000,12/20/2018
Dmitri Chistyakov,Rostov,Premier Liga,25,Defender ,0,1500000,"Last update: Sep 10, 2019",1500000,09/10/2019
Egor Baburin,Rostov,Premier Liga,26,Goalkeeper,16,750000,"Last update: Jun 14, 2019",750000,6/14/2019
Eldor Shomurodov,Rostov,Premier Liga,24,Forward ,10,2500000,"Last update: Sep 10, 2019",2500000,09/10/2019
Evgeni Chernov,Rostov,Premier Liga,27,Defender ,0,2000000,"Last update: Jun 14, 2019",2000000,6/14/2019
Ivelin Popov,Rostov,Premier Liga,32,Midfielder ,1,2750000,"Last update: Jun 14, 2019",12000000,2/23/2015
Khoren Bayramyan,Rostov,Premier Liga,27,Midfielder ,4,1800000,"Last update: Jun 14, 2019",1800000,6/14/2019
Kirill Malyarov,Rostov,Premier Liga,22,Defender ,0,300000,"Last update: Jun 14, 2019",400000,12/20/2018
Maciej Wilusz,Rostov,Premier Liga,31,Defender ,0,1000000,"Last update: Jun 14, 2019",1200000,12/20/2018
Mathias Normann,Rostov,Premier Liga,23,Midfielder ,1,2000000,"Last update: Sep 10, 2019",2000000,09/10/2019
Pavel Mamaev,Rostov,Premier Liga,31,Midfielder ,34,3000000,"Last update: Sep 17, 2019",12000000,06/01/2016
Ragnar Sigurdsson,Rostov,Premier Liga,33,Defender ,0,3500000,"Last update: Jun 14, 2019",6000000,01/06/2016
Roman Eremenko,Rostov,Premier Liga,32,Midfielder ,4,4000000,"Last update: Sep 10, 2019",20000000,6/18/2015
Sergey Pesjakov,Rostov,Premier Liga,30,Goalkeeper,9,1500000,"Last update: Jun 14, 2019",1500000,1/20/2012
Abdoulaye Seck,Royal Antwerp,Jupiler Pro League,27,Position:                            Centre,0,600000,"Last update: Sep 13, 2019",600000,9/13/2019
Alexis De Sart,Royal Antwerp,Jupiler Pro League,23,Midfielder ,0,2500000,"Last update: Jun 10, 2019",2500000,12/27/2018
Amara Baby,Royal Antwerp,Jupiler Pro League,30,Forward ,0,1000000,"Last update: Jun 10, 2019",1000000,10/20/2017
Aurelio Buta,Royal Antwerp,Jupiler Pro League,22,Defender ,1,3000000,"Last update: Jun 10, 2019",3000000,03/04/2019
Benson Manuel,Royal Antwerp,Jupiler Pro League,22,Forward ,0,4000000,"Last update: Jun 10, 2019",4000000,06/10/2019
Bill Lathouwers,Royal Antwerp,Jupiler Pro League,20,Goalkeeper,0,50000,"Last update: Jun 10, 2019",50000,08/01/2018
Daniel Opare,Royal Antwerp,Jupiler Pro League,29,Defender ,0,1000000,"Last update: Jun 10, 2019",3000000,6/28/2014
Didier Lamkel Ze,Royal Antwerp,Jupiler Pro League,23,Forward ,4,1800000,"Last update: Jun 10, 2019",1800000,06/10/2019
Dieumerci Mbokani,Royal Antwerp,Jupiler Pro League,33,Forward ,11,3500000,"Last update: Jun 10, 2019",11000000,6/30/2014
Dino Arslanagic,Royal Antwerp,Jupiler Pro League,26,Defender ,0,3000000,"Last update: Jun 10, 2019",3000000,06/10/2019
Dylan Batubinsika,Royal Antwerp,Jupiler Pro League,23,Defender ,1,1000000,"Last update: Jun 10, 2019",1200000,01/09/2018
Faris Haroun,Royal Antwerp,Jupiler Pro League,34,Midfielder ,0,600000,"Last update: Jun 10, 2019",3500000,12/07/2009
Ivo Rodrigues,Royal Antwerp,Jupiler Pro League,24,Forward ,3,1500000,"Last update: Jun 10, 2019",1500000,2/24/2016
Jens Teunckens,Royal Antwerp,Jupiler Pro League,21,Goalkeeper,2,400000,"Last update: Jun 10, 2019",400000,06/10/2019
Junior Pius,Royal Antwerp,Jupiler Pro League,23,Defender ,0,750000,"Last update: Jun 29, 2019",750000,6/29/2019
Kevin Mirallas,Royal Antwerp,Jupiler Pro League,32,Forward ,1,5000000,"Last update: Jun 6, 2019",15000000,02/12/2015
Koji Miyoshi,Royal Antwerp,Jupiler Pro League,22,Midfielder ,1,900000,"Last update: Jun 27, 2019",900000,6/27/2019
Lior Refaelov,Royal Antwerp,Jupiler Pro League,33,Midfielder ,6,900000,"Last update: Jun 10, 2019",4000000,6/24/2015
Martin Hongla,Royal Antwerp,Jupiler Pro League,21,Midfielder ,0,1500000,"Last update: Sep 13, 2019",1500000,9/13/2019
Matheus,Royal Antwerp,Jupiler Pro League,27,Defender ,0,1000000,"Last update: Jun 10, 2019",1000000,06/03/2018
Nader Ghandri,Royal Antwerp,Jupiler Pro League,24,Midfielder ,1,400000,"Last update: Jun 10, 2019",400000,06/10/2019
Ritchie De Laet,Royal Antwerp,Jupiler Pro League,30,Defender ,0,1200000,"Last update: Sep 13, 2019",2500000,08/12/2014
Robbe Quirynen,Royal Antwerp,Jupiler Pro League,18,,0,500000,"Last update: Sep 13, 2019",,
Ruben Geeraerts,Royal Antwerp,Jupiler Pro League,18,,0,100000,"Last update: Sep 13, 2019",,
Sambou Yatabare,Royal Antwerp,Jupiler Pro League,30,Midfielder ,8,900000,"Last update: Jun 10, 2019",2500000,2/15/2016
Sander Coopman,Royal Antwerp,Jupiler Pro League,24,Position:                            Attacking Midfield,0,1200000,"Last update: Jun 10, 2019",2000000,01/09/2018
Simen Juklerod,Royal Antwerp,Jupiler Pro League,25,Defender ,0,2500000,"Last update: Jun 10, 2019",2500000,03/04/2019
Sinan Bolat,Royal Antwerp,Jupiler Pro League,31,Goalkeeper,19,3000000,"Last update: Jun 10, 2019",3500000,01/05/2012
Steven Defour,Royal Antwerp,Jupiler Pro League,31,Midfielder ,0,5000000,"Last update: Jun 13, 2019",12000000,03/09/2010
Wesley Hoedt,Royal Antwerp,Jupiler Pro League,25,Defender ,0,8000000,"Last update: Sep 13, 2019",15000000,01/02/2018
Yves De Winter,Royal Antwerp,Jupiler Pro League,32,Goalkeeper,0,200000,"Last update: Jun 10, 2019",1600000,1/25/2010
Zinho Gano,Royal Antwerp,Jupiler Pro League,26,Forward ,0,1500000,"Last update: Jun 10, 2019",2000000,10/20/2017
Adrien Trebel,RSC Anderlecht,Jupiler Pro League,28,Midfielder ,0,5000000,"Last update: Sep 13, 2019",8500000,09/11/2018
Albert Sambi Lokonga,RSC Anderlecht,Jupiler Pro League,20,Midfielder ,0,5000000,"Last update: Sep 6, 2019",5000000,09/06/2019
Alexandru Chipciu,RSC Anderlecht,Jupiler Pro League,30,Midfielder ,0,1000000,"Last update: Sep 13, 2019",4000000,06/12/2014
Alexis Saelemaekers,RSC Anderlecht,Jupiler Pro League,20,Midfielder ,2,4500000,"Last update: Sep 6, 2019",4500000,09/06/2019
Andy Najar,RSC Anderlecht,Jupiler Pro League,26,Defender ,6,2500000,"Last update: Jun 10, 2019",6000000,4/14/2016
Anouar Ait El Hadj,RSC Anderlecht,Jupiler Pro League,17,Position:                            Attacking Midfield,1,300000,"Last update: Jul 24, 2019",,
Davy Roef,RSC Anderlecht,Jupiler Pro League,25,Goalkeeper,1,1200000,"Last update: Jun 10, 2019",2000000,10/20/2016
Derrick Luckassen,RSC Anderlecht,Jupiler Pro League,24,Defender ,0,3000000,"Last update: Jun 5, 2019",4500000,10/26/2017
Edo Kayembe,RSC Anderlecht,Jupiler Pro League,21,Midfielder ,0,800000,"Last update: Jun 10, 2019",800000,03/04/2019
Elias Cobbaut,RSC Anderlecht,Jupiler Pro League,21,Position:                            Left,0,2800000,"Last update: Jun 10, 2019",3000000,09/11/2018
Emmanuel Sowah Adjei,RSC Anderlecht,Jupiler Pro League,21,Position:                            Right,0,300000,"Last update: Jun 10, 2019",600000,06/06/2017
Francis Amuzu,RSC Anderlecht,Jupiler Pro League,20,Forward ,0,4000000,"Last update: Sep 13, 2019",4000000,9/13/2019
Frank Boeckx,RSC Anderlecht,Jupiler Pro League,33,Goalkeeper,111,500000,"Last update: Jun 10, 2019",1000000,10/20/2017
Hendrik Van Crombrugge,RSC Anderlecht,Jupiler Pro League,26,Goalkeeper,20,3500000,"Last update: Sep 6, 2019",3500000,09/06/2019
Hotman El Kababri,RSC Anderlecht,Jupiler Pro League,19,Defender ,0,400000,"Last update: Sep 13, 2019",,
Isaac Kiese Thelin,RSC Anderlecht,Jupiler Pro League,27,Forward ,0,2500000,"Last update: Jun 5, 2019",5000000,8/22/2018
Jeremy Doku,RSC Anderlecht,Jupiler Pro League,17,Forward ,0,5000000,"Last update: Sep 13, 2019",5000000,9/13/2019
Kemar Roofe,RSC Anderlecht,Jupiler Pro League,26,Forward ,5,5000000,"Last update: Jun 28, 2019",5000000,2/27/2019
Kenny Saief,RSC Anderlecht,Jupiler Pro League,25,Midfielder ,9,1000000,"Last update: Sep 13, 2019",3500000,06/03/2018
Killian Sardella,RSC Anderlecht,Jupiler Pro League,17,Position:                            Centre,0,2000000,"Last update: Sep 13, 2019",,
Knowledge Musona,RSC Anderlecht,Jupiler Pro League,29,Forward ,1,1000000,"Last update: Sep 13, 2019",2500000,1/21/2017
Landry Dimata,RSC Anderlecht,Jupiler Pro League,22,Forward ,24,7000000,"Last update: Jun 10, 2019",8000000,10/18/2017
Luka Adzic,RSC Anderlecht,Jupiler Pro League,21,Forward ,0,800000,"Last update: Jun 10, 2019",1100000,01/10/2018
Marco Kana,RSC Anderlecht,Jupiler Pro League,17,Midfielder ,1,1000000,"Last update: Sep 13, 2019",,
Michel Vlap,RSC Anderlecht,Jupiler Pro League,22,Midfielder ,2,8000000,"Last update: Jun 12, 2019",8000000,06/12/2019
Nacer Chadli,RSC Anderlecht,Jupiler Pro League,30,Forward ,6,8000000,"Last update: Jun 3, 2019",15000000,10/24/2016
Peter Zulj,RSC Anderlecht,Jupiler Pro League,26,Midfielder ,0,3500000,"Last update: Jun 10, 2019",4000000,6/14/2018
Philippe Sandler,RSC Anderlecht,Jupiler Pro League,22,Defender ,0,4500000,"Last update: Sep 13, 2019",4500000,9/13/2019
Pieter Gerkens,RSC Anderlecht,Jupiler Pro League,24,Midfielder ,0,3000000,"Last update: Jun 10, 2019",3500000,01/09/2018
Samir Nasri,RSC Anderlecht,Jupiler Pro League,32,Midfielder ,1,5000000,"Last update: Jun 13, 2019",26000000,08/08/2011
Sieben Dewaele,RSC Anderlecht,Jupiler Pro League,20,,0,2000000,"Last update: Sep 13, 2019",2000000,9/13/2019
Thierry Lutonda,RSC Anderlecht,Jupiler Pro League,19,Position:                            Left,0,400000,"Last update: Jul 24, 2019",,
Thomas Didillon,RSC Anderlecht,Jupiler Pro League,23,Goalkeeper,2,4000000,"Last update: Sep 13, 2019",5000000,03/04/2019
Vincent Kompany,RSC Anderlecht,Jupiler Pro League,33,Defender ,0,6500000,"Last update: Sep 13, 2019",35000000,02/06/2012
Yari Verschaeren,RSC Anderlecht,Jupiler Pro League,18,Midfielder ,2,15000000,"Last update: Jun 10, 2019",15000000,06/10/2019
Yevhen Makarenko,RSC Anderlecht,Jupiler Pro League,28,Midfielder ,4,1500000,"Last update: Jun 10, 2019",2200000,09/11/2018
Zakaria Bakkali,RSC Anderlecht,Jupiler Pro League,23,Forward ,2,1500000,"Last update: Jun 10, 2019",4000000,2/22/2016
Adama Niane,RSC Charleroi,Jupiler Pro League,26,Forward ,0,1500000,"Last update: Sep 13, 2019",3000000,06/04/2018
Ali Gholizadeh,RSC Charleroi,Jupiler Pro League,23,Forward ,1,1500000,"Last update: Jun 10, 2019",1500000,09/11/2018
Christophe Diandy,RSC Charleroi,Jupiler Pro League,28,Midfielder ,0,800000,"Last update: Jun 10, 2019",1200000,06/06/2017
David Henen,RSC Charleroi,Jupiler Pro League,23,Forward ,1,800000,"Last update: Jun 10, 2019",800000,06/10/2019
Dorian Dessoleil,RSC Charleroi,Jupiler Pro League,27,Defender ,0,3000000,"Last update: Jun 10, 2019",3000000,12/27/2018
Enes Saglik,RSC Charleroi,Jupiler Pro League,28,Midfielder ,0,250000,"Last update: Jun 10, 2019",1000000,7/15/2016
Frank Tsadjout,RSC Charleroi,Jupiler Pro League,20,Forward ,0,300000,"Last update: Sep 13, 2019",300000,9/13/2019
Gaetan Hendrickx,RSC Charleroi,Jupiler Pro League,24,Midfielder ,0,1300000,"Last update: Jun 10, 2019",1300000,12/27/2018
Gjoko Zajkov,RSC Charleroi,Jupiler Pro League,24,Defender ,0,400000,"Last update: Jun 10, 2019",400000,06/03/2018
Joachim Imbrechts,RSC Charleroi,Jupiler Pro League,18,Position:                            Goalkeeper,0,25000,"Last update: Jun 10, 2019",25000,7/25/2017
